Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,Raw
1679334512.6097252,8505,1679334512,60176491,imu1_frame,0,0,0,,0.017832467692508958,0.009026909802115644,-0.8699675204306863,0.4927037968101154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020149,-0.004966,-0.261189,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.319,-0.565,-9.666,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0579,0.3285,0.6324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-120.948,+002.288,+000.107,+00.0579,+00.3285,+00.6324,+00.319,-00.565,-09.666,+00.020149,-00.004966,-00.261189*68"
1679334512.6523836,8506,1679334512,62585186,imu1_frame,0,0,0,,0.01791581039348658,0.008819241891238921,-0.8715642434224518,0.48987448831089137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.017623,-0.0024,-0.259721,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.243,-0.504,-9.357,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1071,0.3147,0.639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-121.320,+002.285,+000.125,+00.1071,+00.3147,+00.6390,+00.243,-00.504,-09.357,+00.017623,-00.002400,-00.259721*6B"
1679334512.696762,8507,1679334512,65118551,imu1_frame,0,0,0,,0.017972645068334597,0.008567017103618173,-0.8731526948442122,0.48704000013703586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021979,-0.005331,-0.259404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.21,-0.645,-9.63,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0871,0.3164,0.6359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-121.692,+002.277,+000.146,+00.0871,+00.3164,+00.6359,+00.210,-00.645,-09.630,+00.021979,-00.005331,-00.259404*65"
1679334512.69696,8508,1679334512,67627501,imu1_frame,0,0,0,,0.01800261257474749,0.008270330552250555,-0.8747370484184768,0.4841927340400426,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026619,-0.01028,-0.260927,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.224,-0.6,-9.611,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1008,0.316,0.6363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.065,+002.264,+000.170,+00.1008,+00.3160,+00.6363,+00.224,-00.600,-09.611,+00.026619,-00.010280,-00.260927*67"
1679334512.739873,8509,1679334512,70221662,imu1_frame,0,0,0,,0.018022507263541158,0.007988678202147312,-0.8763161059153721,0.4813329957169324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.023825,-0.007825,-0.262232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.404,-0.626,-9.716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1028,0.308,0.6377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.439,+002.251,+000.192,+00.1028,+00.3080,+00.6377,+00.404,-00.626,-09.716,+00.023825,-00.007825,-00.262232*64"
1679334512.740046,8510,1679334512,72597742,imu1_frame,0,0,0,,0.018009421939011016,0.007709779406656247,-0.8778860405016298,0.47846872407221586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020425,-0.008662,-0.260727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.243,-0.831,-9.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.086,0.313,0.6334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-122.813,+002.235,+000.212,+00.0860,+00.3130,+00.6334,+00.243,-00.831,-09.736,+00.020425,-00.008662,-00.260727*60"
1679334512.78798,8511,1679334512,75224733,imu1_frame,0,0,0,,0.017970432264690275,0.007457599777558776,-0.879446426407666,0.47560007448334546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018324,-0.01501,-0.260853,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.238,-0.61,-9.529,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.109,0.3044,0.6367,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.187,+002.218,+000.228,+00.1090,+00.3044,+00.6367,+00.238,-00.610,-09.529,+00.018324,-00.015010,-00.260853*62"
1679334512.788125,8512,1679334512,77617621,imu1_frame,0,0,0,,0.017949489649871586,0.007206321602906249,-0.8809971673260083,0.4727260051169323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.020494,-0.01226,-0.260812,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.257,-0.544,-9.815,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0944,0.3128,0.6412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.561,+002.203,+000.245,+00.0944,+00.3128,+00.6412,+00.257,-00.544,-09.815,+00.020494,-00.012260,-00.260812*69"
1679334512.8329275,8513,1679334512,80236148,imu1_frame,0,0,0,,0.017923376192923925,0.0069437710829062214,-0.882530460647861,0.4698622379566898,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.02279,-0.010986,-0.261215,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.412,-0.604,-9.793,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1069,0.3056,0.6404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-123.933,+002.187,+000.263,+00.1069,+00.3056,+00.6404,+00.412,-00.604,-09.793,+00.022790,-00.010986,-00.261215*68"
1679334512.833008,8514,1679334512,82572436,imu1_frame,0,0,0,,0.01791172889960685,0.0066698009344978715,-0.8840625162526697,0.466977677282672,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021362,-0.010895,-0.261973,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.266,-0.749,-9.744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0849,0.313,0.6346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-124.307,+002.172,+000.283,+00.0849,+00.3130,+00.6346,+00.266,-00.749,-09.744,+00.021362,-00.010895,-00.261973*68"
1679334512.8760684,8515,1679334512,85271573,imu1_frame,0,0,0,,0.01786346736803025,0.006387663312773351,-0.8855815131672993,0.4640964100564778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.021896,-0.013865,-0.260046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.202,-0.673,-9.886,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0827,0.3085,0.6321,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-124.680,+002.153,+000.302,+00.0827,+00.3085,+00.6321,+00.202,-00.673,-09.886,+00.021896,-00.013865,-00.260046*66"
1679334512.8798099,8516,1679334512,87628984,imu1_frame,0,0,0,,0.017809172170893506,0.006133316742990157,-0.8870867274913835,0.4612183362800589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01588,-0.013436,-0.261642,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.049,-0.894,-9.872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1111,0.3043,0.6431,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-125.052,+002.135,+000.318,+00.1111,+00.3043,+00.6431,+00.049,-00.894,-09.872,+00.015880,-00.013436,-00.261642*6C"
1679334512.9199767,8517,1679334512,90206098,imu1_frame,0,0,0,,0.01773351895697931,0.005917853351689793,-0.8885902708924909,0.4583206648104798,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013014,-0.010885,-0.262123,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.126,-0.864,-9.841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0953,0.307,0.6363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-125.426,+002.117,+000.329,+00.0953,+00.3070,+00.6363,+00.126,-00.864,-09.841,+00.013014,-00.010885,-00.262123*66"
1679334512.96579,8518,1679334512,92573475,imu1_frame,0,0,0,,0.01764846960075602,0.005738149066316697,-0.8900800005471466,0.455426391189658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01088,-0.012322,-0.262216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.066,-0.817,-10.028,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1247,0.2983,0.6448,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-125.799,+002.100,+000.336,+00.1247,+00.2983,+00.6448,+00.066,-00.817,-10.028,+00.010880,-00.012322,-00.262216*65"
1679334512.9660497,8519,1679334512,95206212,imu1_frame,0,0,0,,0.017550640668759887,0.005582249866344259,-0.8915640751356636,0.4525199591465932,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0094,-0.014776,-0.260318,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.039,-0.869,-9.901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0954,0.3082,0.6362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-126.173,+002.083,+000.340,+00.0954,+00.3082,+00.6362,-00.039,-00.869,-09.901,+00.009400,-00.014776,-00.260318*6C"
1679334513.008546,8520,1679334512,97687864,imu1_frame,0,0,0,,0.017487125259990847,0.0054348029780334605,-0.8930420892825842,0.44960036714456564,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.009166,-0.008997,-0.26225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022,-0.742,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1058,0.3033,0.6366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-126.548,+002.070,+000.345,+00.1058,+00.3033,+00.6366,+00.022,-00.742,-09.481,+00.009166,-00.008997,-00.262250*6A"
1679334513.0087986,8521,1679334513,195646,imu1_frame,0,0,0,,0.017454046392025142,0.005283916682696697,-0.8945102324195825,0.44667536375504313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011464,-0.00893,-0.261934,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.303,-0.672,-9.684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1258,0.3017,0.6423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-126.923,+002.060,+000.352,+00.1258,+00.3017,+00.6423,+00.303,-00.672,-09.684,+00.011464,-00.008930,-00.261934*62"
1679334513.0520878,8522,1679334513,2658581,imu1_frame,0,0,0,,0.017431858487191414,0.005129360361469432,-0.8959686973445097,0.4437453248776229,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013931,-0.008098,-0.262692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.376,-0.811,-9.546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0638,0.3135,0.6327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-127.298,+002.051,+000.360,+00.0638,+00.3135,+00.6327,+00.376,-00.811,-09.546,+00.013931,-00.008098,-00.262692*6A"
1679334513.0574894,8523,1679334513,5233955,imu1_frame,0,0,0,,0.017397305882171588,0.004998501006997278,-0.8974174194161129,0.44081098450951745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.008813,-0.005916,-0.26241,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.226,-0.865,-9.415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.127,0.3062,0.641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-127.673,+002.042,+000.365,+00.1270,+00.3062,+00.6410,+00.226,-00.865,-09.415,+00.008813,-00.005916,-00.262410*64"
1679334513.1001778,8524,1679334513,7668495,imu1_frame,0,0,0,,0.017373706238746747,0.004864053044078222,-0.8988526155680421,0.4378795163124258,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007448,-0.007542,-0.261025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.07,-0.792,-9.454,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.107,0.3067,0.6353,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-128.047,+002.034,+000.371,+00.1070,+00.3067,+00.6353,+00.070,-00.792,-09.454,+00.007448,-00.007542,-00.261025*69"
1679334513.1455865,8525,1679334513,10173845,imu1_frame,0,0,0,,0.017338027874956266,0.004753382284224194,-0.900278101749699,0.43494383276030685,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005668,-0.006251,-0.261619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.154,-0.811,-9.791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1258,0.3017,0.6423,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-128.421,+002.026,+000.374,+00.1258,+00.3017,+00.6423,+00.154,-00.811,-09.791,+00.005668,-00.006251,-00.261619*62"
1679334513.1457725,8526,1679334513,12670850,imu1_frame,0,0,0,,0.017282922076109635,0.004682491363874432,-0.9016900198836187,0.4320121328405231,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002895,-0.00517,-0.261424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.21,-0.924,-9.647,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1059,0.3056,0.6391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-128.794,+002.018,+000.372,+00.1059,+00.3056,+00.6391,+00.210,-00.924,-09.647,+00.002895,-00.005170,-00.261424*66"
1679334513.188551,8527,1679334513,15213418,imu1_frame,0,0,0,,0.017209559680671338,0.004690579142696202,-0.903088025018387,0.42908489671776223,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.004148,-0.002911,-0.260362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.254,-1.014,-9.591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1143,0.3043,0.6368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-129.166,+002.012,+000.361,+00.1143,+00.3043,+00.6368,+00.254,-01.014,-09.591,-00.004148,-00.002911,-00.260362*6A"
1679334513.1886065,8528,1679334513,17651534,imu1_frame,0,0,0,,0.01710292088573858,0.004770378652341551,-0.9044724299028517,0.42616236005813607,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010264,-0.00663,-0.257906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.063,-0.768,-9.884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1226,0.3006,0.6397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-129.537,+002.006,+000.341,+00.1226,+00.3006,+00.6397,+00.063,-00.768,-09.884,-00.010264,-00.006630,-00.257906*62"
1679334513.2326295,8529,1679334513,20187425,imu1_frame,0,0,0,,0.016994321878435345,0.004897829947877786,-0.9058468864328114,0.42323589477462226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012284,-0.005695,-0.258503,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027,-0.674,-9.832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1059,0.3056,0.6328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-129.908,+002.002,+000.316,+00.1059,+00.3056,+00.6328,-00.027,-00.674,-09.832,-00.012284,-00.005695,-00.258503*6E"
1679334513.2327402,8530,1679334513,22633934,imu1_frame,0,0,0,,0.016922061936141083,0.005032789812963404,-0.90721136485642,0.42030447811304567,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007946,-0.001719,-0.26051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.078,-0.75,-9.896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1354,0.306,0.6387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-130.279,+002.002,+000.292,+00.1354,+00.3060,+00.6387,+00.078,-00.750,-09.896,-00.007946,-00.001719,-00.260510*64"
1679334513.2767417,8531,1679334513,25211834,imu1_frame,0,0,0,,0.01688496700769353,0.005135761427031881,-0.9085699240700574,0.4173598146911651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003067,0.002744,-0.260188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.083,-0.644,-9.713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1166,0.3122,0.6343,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-130.651,+002.004,+000.273,+00.1166,+00.3122,+00.6343,+00.083,-00.644,-09.713,-00.003067,+00.002744,-00.260188*6B"
1679334513.2801485,8532,1679334513,27681207,imu1_frame,0,0,0,,0.01690005626540622,0.005147355563498298,-0.9099193107063881,0.41440890534898095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006955,0.003831,-0.261964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.218,-0.638,-9.862,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1039,0.3091,0.6263,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-131.023,+002.007,+000.266,+00.1039,+00.3091,+00.6263,+00.218,-00.638,-09.862,+00.006955,+00.003831,-00.261964*61"
1679334513.3255312,8533,1679334513,30229973,imu1_frame,0,0,0,,0.016962252999045583,0.0050549338932935825,-0.9112740491055016,0.41141990355766045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013171,0.003493,-0.263187,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.194,-0.652,-9.659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1375,0.3048,0.6438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-131.399,+002.010,+000.272,+00.1375,+00.3048,+00.6438,+00.194,-00.652,-09.659,+00.013171,+00.003493,-00.263187*63"
1679334513.3695822,8534,1679334513,32644844,imu1_frame,0,0,0,,0.01706138027336476,0.004921356146646076,-0.9126225273553262,0.40841744835452654,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.014451,0.002544,-0.264231,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.104,-0.819,-9.773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1164,0.3042,0.6306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-131.776,+002.015,+000.284,+00.1164,+00.3042,+00.6306,+00.104,-00.819,-09.773,+00.014451,+00.002544,-00.264231*6A"
1679334513.3696394,8535,1679334513,35170149,imu1_frame,0,0,0,,0.017110303630035684,0.004812607841855741,-0.913968496955776,0.40539568681455923,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010045,-0.001576,-0.26533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.199,-0.844,-9.996,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1345,0.3106,0.6348,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-132.155,+002.016,+000.291,+00.1345,+00.3106,+00.6348,+00.199,-00.844,-09.996,+00.010045,-00.001576,-00.265330*6A"
1679334513.4131463,8536,1679334513,37637233,imu1_frame,0,0,0,,0.01712366389647029,0.004783166824323672,-0.9153110668673334,0.40235500782278766,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004304,0.001935,-0.267521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.262,-0.849,-9.704,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1227,0.3018,0.6333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-132.536,+002.017,+000.288,+00.1227,+00.3018,+00.6333,+00.262,-00.849,-09.704,+00.004304,+00.001935,-00.267521*60"
1679334513.4133718,8537,1679334513,40169668,imu1_frame,0,0,0,,0.017063206111621126,0.004835739216243666,-0.9166435468322022,0.39931199665713163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00533,-0.002245,-0.26527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.035,-0.875,-9.525,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1385,0.3025,0.6363,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-132.917,+002.014,+000.273,+00.1385,+00.3025,+00.6363,+00.035,-00.875,-09.525,-00.005330,-00.002245,-00.265270*6C"
1679334513.4577117,8538,1679334513,42621421,imu1_frame,0,0,0,,0.016987048544435352,0.0049484475801083155,-0.9179620049879775,0.39627352983355846,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007538,-0.002781,-0.265122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.148,-0.75,-9.656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.1259,0.3051,0.6372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-133.297,+002.012,+000.251,+00.1259,+00.3051,+00.6372,+00.148,-00.750,-09.656,-00.007538,-00.002781,-00.265122*6A"
1679334513.4578636,8539,1679334513,45170378,imu1_frame,0,0,0,,0.016919804149384356,0.005065292075605788,-0.9192667942986403,0.39323863485628774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007092,-0.002513,-0.263105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.202,-0.66,-9.562,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.127,0.3039,0.6309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-133.676,+002.011,+000.229,+00.1270,+00.3039,+00.6309,+00.202,-00.660,-09.562,-00.007092,-00.002513,-00.263105*60"
